message_id,user_id,persona,event_id,direction,swiped_at,dwell_ms,recommendation_context,rank_position,segmento,genero,ciudad,banda_precio
bfa53572-c767-5edd-a785-4ad5bbdb73e2,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QrepPixDUZZvohHh,right,2026-03-08T03:44:27Z,7129,quick_match,11,Arts_Theatre,Theatre,Madrid,alto
1a57fda7-a633-5c95-82b6-6c3bad7882a6,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUsmB,right,2026-03-08T21:44:18Z,11233,chat,12,Family,Exhibition,Madrid,medio
58c128b5-ad58-55e8-91ae-3599a7616f5f,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QQp1ABeW-YZvSmk-,right,2026-05-01T15:59:58Z,9757,chat,9,Arts_Theatre,Musical,Madrid,medio
0360ba4f-92c2-5688-b45d-5e12b7bae7ca,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QrxbCdl-38ZvgQnI,right,2026-04-29T20:09:23Z,7980,quick_match,7,Arts_Theatre,Comedy,Madrid,medio
fd639e86-87a6-5f3b-b607-a130086cdc1d,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QrxTdgTvhZZvVJtP,right,2026-04-28T14:30:56Z,11348,quick_match,16,Music,Pop,Madrid,medio
9b27ff7c-0fd8-5a98-bc12-96929ab52d9f,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q_UxbZJU0OZvVEEK,left,2026-04-12T21:36:57Z,1920,chat,19,Family,Exhibition,Barcelona,alto
226d3c99-9cbe-5346-99b2-ec8ef6f8641a,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2Lx72s9YZvhef7,right,2026-04-27T11:54:26Z,6279,quick_match,8,Arts_Theatre,Comedy,Madrid,medio
1fccada9-d89f-57fe-a8fc-b6a31cf2b1ad,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUsmT,right,2026-04-03T08:33:21Z,7174,quick_match,12,Family,Exhibition,Madrid,medio
ab1c135c-e959-5d32-8631-e3de7cb7380c,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2W-pZlbOZv-Vmz,right,2026-03-10T04:01:45Z,8866,chat,8,Arts_Theatre,Musical,Madrid,medio
d31a0ba7-959f-5aa7-8551-57d0d7227ccd,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUsiB,left,2026-03-08T13:07:04Z,1661,quick_match,13,Family,Exhibition,Madrid,medio
8a9df2ae-16d9-53c1-be8a-c16e7b30d732,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2Lp02s9YZvheKt,left,2026-03-11T20:01:09Z,1059,chat,10,Arts_Theatre,Musical,Madrid,medio
f0c2cdc3-36ce-5555-91a5-43740ec95dd3,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QrepPixDUZZvohHQ,right,2026-04-29T06:35:55Z,12973,quick_match,11,Arts_Theatre,Theatre,Madrid,alto
c10aeb3a-7950-558a-a4a4-1d691ecd76f2,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2rga6LGZZv5pfl,right,2026-04-27T01:52:13Z,10297,quick_match,8,Arts_Theatre,Comedy,Madrid,medio
5da2773f-f6c3-57f9-b3f0-ef1ad2408622,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qbc8EkDV-ZZv9oiq,right,2026-04-26T10:31:01Z,10457,quick_match,22,Music,Pop,Madrid,alto
50f38dc0-0bed-5e9c-b176-078aed99b7d1,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qre-zllad8Zvr0Ye,right,2026-05-01T22:07:54Z,7979,quick_match,7,Arts_Theatre,Comedy,Madrid,medio
0cd8a0b8-ca61-5af8-b41d-91471980bcab,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2xx-QUoZZv88PP,left,2026-04-12T10:18:55Z,2025,quick_match,14,Music,Rock,Madrid,medio
55abeaed-df14-5076-bcbb-9c269979f05c,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUscE,right,2026-04-11T23:21:37Z,9890,chat,13,Family,Exhibition,Madrid,medio
7c3d18a4-8ee1-5b1c-a8cd-ed8a5bdfb568,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qrx-ZAEEfYZvo4w8,right,2026-05-02T06:01:15Z,8839,quick_match,11,Arts_Theatre,Musical,Madrid,alto
156fae65-924d-5c00-9949-be815ac1c177,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2rIcPWFYZv4hVr,right,2026-04-27T10:22:25Z,9017,quick_match,8,Arts_Theatre,Musical,Madrid,medio
e03c9a4a-d9ce-5763-b981-1d6a6fdcdd15,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qbc8EkDV-ZZv9ocQ,right,2026-05-01T14:22:15Z,7760,quick_match,27,Music,Pop,Madrid,alto
9090c22f-9f97-5956-8096-6c0c84b8f574,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QQp1ABeW-YZvSmkL,right,2026-04-03T09:44:11Z,13066,chat,8,Arts_Theatre,Musical,Madrid,medio
7f808e34-c173-568c-9f30-e2be723e66c0,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qbc8EkDV-ZZv9ocC,left,2026-04-29T18:34:41Z,1816,chat,15,Music,Pop,Madrid,alto
66edd5fd-6cbd-5078-b81f-6f5f785921cd,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QrHqIzRi18Z0Uxsd,right,2026-04-27T17:52:58Z,8085,quick_match,7,Arts_Theatre,Musical,Madrid,medio
943e316c-5ecd-51ab-b327-2878ea70a70d,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUscC,left,2026-04-30T21:51:26Z,2362,quick_match,12,Family,Exhibition,Madrid,medio
08511a4c-71c3-50cb-acd6-c1b302252a7d,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr-HXEQvpZZvgebm,right,2026-04-19T10:51:05Z,7530,chat,12,Music,Rock,Madrid,medio
7363d3aa-d5fa-5881-aceb-8b1663fead0b,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUsmZ,left,2026-04-18T15:56:21Z,2866,quick_match,17,Family,Exhibition,Madrid,medio
fd8041d8-3ac6-5868-95a5-7348fb63d642,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUscs,right,2026-04-04T23:57:28Z,7589,quick_match,12,Family,Exhibition,Madrid,medio
91c5ac46-ebab-54b1-930a-0b480236c8c1,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QqWUAzB32YZv-fdV,left,2026-03-05T22:12:43Z,1071,quick_match,13,Arts_Theatre,Comedy,Madrid,medio
71c37bbd-9424-56f8-9107-d0e9191781ac,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUscL,right,2026-04-30T21:30:18Z,10103,quick_match,12,Family,Exhibition,Madrid,medio
20c2b5dc-e303-50b7-a98f-09305a4d5d25,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2Lp02s9YZvheKI,left,2026-04-30T14:49:15Z,1310,quick_match,12,Arts_Theatre,Musical,Madrid,medio
bc8e0485-030a-5166-af2d-71089078a5ad,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qreqs3P5DZZvmkD6,left,2026-04-26T14:10:24Z,974,quick_match,8,Arts_Theatre,Comedy,Madrid,medio
5dfc0b59-de5a-511c-9c86-50c5da62f22c,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QL671DVvfYZvSbx5,right,2026-04-08T13:29:59Z,11875,quick_match,9,Arts_Theatre,Comedy,Madrid,medio
60ace966-5a96-5376-9666-2b981059a778,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,Z698xZ2qZ16v7SZOeb,left,2026-04-30T19:26:33Z,1340,quick_match,15,Sports,Basketball,Palma de Mallorca,medio
6618c0aa-e69a-5a9a-b89f-ae839666e562,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QbcdqblQFYZvhUKS,right,2026-03-30T02:47:30Z,9080,chat,16,Family,Kids,Madrid,medio
94cfbe44-a9bf-59ac-a53b-c957e0a850dd,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QrxbCdl-38ZvgQnt,right,2026-03-14T19:57:56Z,3966,quick_match,14,Arts_Theatre,Comedy,Madrid,medio
0819170f-3e29-5bc6-83f3-362db389d8d9,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QreJ2AOpcYZvRq6s,left,2026-03-09T21:31:01Z,3684,chat,13,Music,Rock,Madrid,medio
2fa38412-0d44-5069-9fd5-43ee01bf12bf,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QrepPixDUZZvohH_,left,2026-04-11T17:03:39Z,3123,quick_match,13,Arts_Theatre,Theatre,Madrid,alto
2dd9fcb5-e6da-545d-8e83-0e52bc2c5c0d,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2WZazdwZZv2oOf,right,2026-04-21T20:15:51Z,9860,quick_match,10,Arts_Theatre,Comedy,Madrid,bajo
e269251e-c7b6-5705-a8e2-4c07e11be1a3,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2Lx72s9YZvhefA,right,2026-04-25T13:33:45Z,6284,chat,8,Arts_Theatre,Comedy,Madrid,medio
a10c27a3-79d9-5cbe-9086-d855e27e0e57,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2rga6LGZZv5pfi,left,2026-05-02T05:59:57Z,3748,quick_match,9,Arts_Theatre,Comedy,Madrid,medio
86fd8ed5-8c9a-5f6c-a15b-57af8933e28e,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QrxhKEQvpZZvget0,right,2026-04-30T08:27:56Z,7148,chat,8,Arts_Theatre,Comedy,Madrid,medio
9640d15b-a5ec-5d1c-a3f4-c44be3b0d197,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUsRQ,right,2026-05-02T07:12:02Z,8040,quick_match,11,Family,Exhibition,Madrid,medio
64ba6680-1027-58ce-a989-8ccff60da886,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QrehnpUpqZZvvifU,right,2026-05-01T23:28:47Z,13811,quick_match,11,Arts_Theatre,Theatre,Madrid,alto
ee053d3b-f83e-50b7-9ae1-f759be1e20f3,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Q_gm58JU0OZvSAC_,right,2026-05-02T08:19:17Z,11948,quick_match,10,Arts_Theatre,Comedy,Madrid,medio
4e994046-ec4f-577f-b87a-ce91e19254f7,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QjmSzi54iOZvPzCc,right,2026-04-15T13:19:37Z,9376,quick_match,8,Arts_Theatre,Comedy,Madrid,medio
d9eeed1b-e14c-5edb-98c0-ad47e5780a43,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QreNCxJilOZvH4Il,left,2026-04-22T09:26:15Z,3350,quick_match,7,Arts_Theatre,Comedy,Madrid,medio
38233522-3a8d-5796-8e09-9b1e8a250301,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2L6Eo8xZZvoOfK,left,2026-04-03T04:31:01Z,2570,quick_match,9,Arts_Theatre,Comedy,Madrid,medio
95b6ab60-3cee-5971-8759-f989f1bc2f96,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2qfgPRIZZv_8qL,left,2026-04-25T13:33:57Z,2702,quick_match,7,Arts_Theatre,Comedy,Madrid,medio
49b15fa7-f51d-5dac-8165-912ed273eb4c,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qbc8EkDV-ZZv9ocd,left,2026-03-01T13:10:58Z,2824,quick_match,16,Music,Pop,Madrid,alto
14eac92f-b262-5823-a9b1-4993ece81a48,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QjmSzi54iOZvPzCi,right,2026-05-01T03:15:05Z,8921,quick_match,8,Arts_Theatre,Comedy,Madrid,medio
b82a5f54-2356-5310-894f-c33d1d1da90a,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QreIEUUpqZZvviP5,right,2026-04-15T21:28:47Z,10965,quick_match,8,Arts_Theatre,Comedy,Madrid,medio
b5dcac1e-a44b-5fa7-914c-da8215edd170,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qreqs3P5DZZvmkDk,right,2026-03-24T04:15:16Z,9706,chat,8,Arts_Theatre,Comedy,Madrid,medio
566318bc-d5d1-55b2-aa35-9350e173122c,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18QKTxr84RtOZv8E5h,left,2026-04-28T13:53:23Z,2615,chat,15,Family,Exhibition,Madrid,medio
c14a4b12-586d-562f-8543-b0d45004aa2d,401a6299-b3f4-531d-85de-421a4de8d358,culture_theatre_explorer,LvZ18Qr2Wgf2s9YZvheiI,right,2026-04-30T01:09:54Z,8442,quick_match,14,Music,Pop,Madrid,medio
9c3b9ef8-3378-509b-8595-4f3f4ae3f011,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qbc8EkDV-ZZv9oic,left,2026-04-26T02:32:09Z,2210,quick_match,28,Music,Pop,Madrid,alto
70dc6285-7fbc-50db-bf07-e2f24b525027,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrepPixDUZZvohHQ,right,2026-03-12T13:21:04Z,4914,quick_match,13,Arts_Theatre,Theatre,Madrid,alto
1b9f431d-a63e-50c9-a660-2fef89f8df03,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,Z698xZ2qZ16v-V-_0e,right,2026-04-28T20:34:13Z,9965,quick_match,15,Music,Rock,Barcelona,alto
fd59bece-486f-5a3e-97f5-58c686a976d0,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2r172s9YZvhe3V,right,2026-04-28T14:18:27Z,8640,quick_match,10,Arts_Theatre,Theatre,Madrid,medio
b2804866-53bf-59df-9e8f-c021f631f4c7,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,Z698xZ2qZ16v7SZOeb,left,2026-05-01T14:55:26Z,977,quick_match,15,Sports,Basketball,Palma de Mallorca,medio
e5ac9029-da89-58fd-9481-46395c76cc97,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrepPixDUZZvohH_,left,2026-05-01T03:38:23Z,1404,quick_match,13,Arts_Theatre,Theatre,Madrid,alto
86c75d03-6290-5355-aaff-e57b3f3ebd22,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2z1zZgLZZv_hcy,right,2026-04-27T16:08:21Z,8113,quick_match,16,Music,Rock,Madrid,medio
f373a8cf-10aa-53f2-9f06-8e9629f7f0da,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Q_s67QAjOYZvfGZ6,left,2026-04-20T10:13:38Z,3856,quick_match,14,Family,Exhibition,Jerez de la Frontera,medio
1aec1bac-88ef-5479-976d-1ea4cd1c4924,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QjmSzi54iOZvPzCi,left,2026-03-20T03:40:03Z,3426,quick_match,12,Arts_Theatre,Comedy,Madrid,medio
0832f195-d567-5ab3-acfb-be02bece1263,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qreqs3P5DZZvmkDk,left,2026-03-16T15:45:28Z,350,chat,20,Arts_Theatre,Comedy,Madrid,medio
8f26143a-105c-5855-b0d6-9993920f10e5,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUsmd,left,2026-03-02T19:38:34Z,1159,quick_match,21,Family,Exhibition,Madrid,medio
3e536a1e-debf-50ce-8099-6caa618af25e,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUsm3,right,2026-04-13T09:24:36Z,6375,quick_match,15,Family,Exhibition,Madrid,medio
1c817664-5c3e-5fd5-8ffd-c23af954cd9f,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QbcdqblQFYZvhUfd,right,2026-03-29T10:20:22Z,12468,quick_match,19,Family,Kids,Madrid,medio
90bc3063-1f5a-583d-a05f-3818bd56b637,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrxQb4vtlOZvKl3y,right,2026-04-12T03:55:05Z,7350,chat,10,Arts_Theatre,Comedy,Madrid,medio
2d75650c-9de6-5b10-b6e7-980dad518c1d,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2WZazdwZZv2oOf,right,2026-04-25T19:06:30Z,10833,quick_match,12,Arts_Theatre,Comedy,Madrid,bajo
39f75678-8f61-5952-99b6-0b93b3463dc9,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,Z698xZ2qZ1k7N8w_x,right,2026-04-25T21:56:49Z,8151,quick_match,13,Music,Rock,Madrid,medio
8503ac00-432f-5cf9-8635-05a7fcc172ee,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2qfgPRIZZv_8qL,left,2026-03-19T07:42:03Z,1688,quick_match,13,Arts_Theatre,Comedy,Madrid,medio
3b9b7ccd-946b-5cac-9b4c-72e25f1e5526,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Q_UxpTD1yZZvZs38,left,2026-03-17T11:04:46Z,3485,chat,15,Family,Exhibition,Barcelona,alto
7b4f90ab-a94e-55bf-bde4-f5e81abd0f26,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qre-zllad8Zvr0Ye,right,2026-02-14T09:48:57Z,7580,quick_match,11,Arts_Theatre,Comedy,Madrid,medio
2c6396e5-27ad-564e-933b-80c77d801b40,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QQp1ABeW-YZvSmkL,right,2026-04-19T02:14:25Z,9670,quick_match,16,Arts_Theatre,Musical,Madrid,medio
375fc843-4b61-5595-86df-3fba8fa98a52,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2r172s9YZvhe3S,right,2026-03-15T14:37:55Z,7849,quick_match,14,Arts_Theatre,Theatre,Madrid,medio
c0865b36-6618-5e43-9799-279c1f23c989,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrxbCdl-38ZvgQnI,right,2026-04-30T02:13:25Z,4222,quick_match,10,Arts_Theatre,Comedy,Madrid,medio
495f092f-5546-5e6f-88df-a0903b82f4eb,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QreNCxJilOZvH4Ii,left,2026-04-06T16:31:49Z,2911,chat,12,Arts_Theatre,Comedy,Madrid,medio
c5196374-6bea-5fde-9af6-14e53fa11dd4,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QreIEUUpqZZvviP5,right,2026-02-09T05:55:31Z,13063,quick_match,14,Arts_Theatre,Comedy,Madrid,medio
3d34f025-fcc4-5148-bf3d-10e64263f0ee,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qbc8EkDV-ZZv9oc6,left,2026-03-22T08:19:22Z,3128,quick_match,23,Music,Pop,Madrid,alto
9cf20102-a05b-575b-9633-e9a9d2645f62,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2W-pZlbOZv-Vmy,right,2026-03-28T09:17:48Z,8080,chat,13,Arts_Theatre,Musical,Madrid,medio
ff301552-e48f-5f5b-81ec-6c2969076683,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qrx-ZAEEfYZvo4w8,right,2026-05-01T10:35:32Z,7708,quick_match,18,Arts_Theatre,Musical,Madrid,alto
37fac77f-d0bc-5049-a7cf-b04db93831bd,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrehnpUpqZZvvifM,right,2026-04-27T08:09:30Z,11122,quick_match,12,Arts_Theatre,Theatre,Madrid,alto
257d1194-1dd1-55df-96ba-adaddbbacb23,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2Lx72s9YZvhefA,right,2026-04-04T22:39:55Z,12286,chat,14,Arts_Theatre,Comedy,Madrid,medio
21bf5e55-9815-5c3f-ac28-cedf4c18fd78,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QjmSzi54iOZvPzCc,left,2026-04-09T02:39:35Z,2345,quick_match,13,Arts_Theatre,Comedy,Madrid,medio
fc8e8e52-a6fc-5003-8c88-4b261cc03aa2,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrepPixDUZZvohHq,right,2026-04-21T09:38:39Z,11743,quick_match,15,Arts_Theatre,Theatre,Madrid,alto
18549c50-beab-500c-9ca7-01e425ef62f7,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUscG,right,2026-04-29T01:28:05Z,9820,quick_match,19,Family,Exhibition,Madrid,medio
ffaeb95b-c9ba-5440-b314-efd75542f497,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Q_s678ayc8Zv0bB1,left,2026-04-29T20:26:14Z,3510,chat,16,Family,Exhibition,Jerez de la Frontera,medio
77097055-b396-52b1-bb16-b3668d48e92a,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2rIcPWFYZv4hVr,right,2026-04-19T07:26:21Z,9973,quick_match,12,Arts_Theatre,Musical,Madrid,medio
8cced75d-f18f-5751-a7ec-378d1e601985,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2W-pZlbOZv-Vmz,left,2026-04-26T15:55:48Z,3110,chat,16,Arts_Theatre,Musical,Madrid,medio
322b0180-850c-521a-8a53-95e5d36d3c72,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2Lp02s9YZvheKt,right,2026-04-08T16:51:38Z,10722,quick_match,18,Arts_Theatre,Musical,Madrid,medio
bee2eea8-b386-59df-b984-7f84337a4c81,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrepPixDUZZvohHh,left,2026-04-09T08:17:07Z,350,chat,13,Arts_Theatre,Theatre,Madrid,alto
acac4a9a-51ed-51e6-896a-574b52ffdfb5,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrepPixDUZZvohHb,left,2026-04-09T19:59:01Z,4193,quick_match,15,Arts_Theatre,Theatre,Madrid,alto
409f421f-34cf-5561-bed7-9704b8fe1aea,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrepPixDUZZvohHj,right,2026-03-22T22:56:24Z,6291,chat,16,Arts_Theatre,Theatre,Madrid,alto
cb3c7963-aa1c-5e8d-bd53-5df7d2f12228,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2Lx72s9YZvhef7,right,2026-04-17T05:02:32Z,10222,quick_match,9,Arts_Theatre,Comedy,Madrid,medio
7b5405dd-b543-5c6b-aac1-eb3e1215e439,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrehnpUpqZZvvifU,left,2026-04-27T09:53:16Z,1328,quick_match,17,Arts_Theatre,Theatre,Madrid,alto
3d581729-64e6-58c2-ac16-0eb17ec1c5d7,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2Lp02s9YZvheKI,left,2026-04-08T02:53:00Z,3754,chat,11,Arts_Theatre,Musical,Madrid,medio
2cdcb10d-5521-5eea-85b1-8deea1fc4e3a,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Q3HOZOf1kOZvUsml,right,2026-04-25T03:46:21Z,3088,chat,14,Family,Exhibition,Madrid,medio
df65a858-cc9c-5769-a26b-6c80d1cbf221,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qr2rga6LGZZv5pfi,right,2026-04-03T07:06:25Z,10002,quick_match,13,Arts_Theatre,Comedy,Madrid,medio
41518ef0-91ce-5d95-91e8-7ae4618d47e0,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrxhKEQvpZZvget0,right,2026-04-29T08:29:07Z,9703,quick_match,12,Arts_Theatre,Comedy,Madrid,medio
fd46a494-bafa-5a98-af9b-3b02658b48af,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QL671DVvfYZvSbx5,left,2026-02-05T22:56:00Z,1198,quick_match,12,Arts_Theatre,Comedy,Madrid,medio
45272b52-cd01-57d7-9562-2e4381587eb7,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QQp1ABeW-YZvSmkO,right,2026-04-18T22:51:13Z,10466,chat,12,Arts_Theatre,Musical,Madrid,medio
566122c2-3484-551b-af48-e61e505f2d58,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18QrxbCABqq8Zv97AU,right,2026-04-30T22:17:33Z,11773,chat,10,Arts_Theatre,Comedy,Madrid,medio
0156bc4d-5eae-5e1f-adb7-63b08a1fbffb,57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,culture_theatre_explorer,LvZ18Qreqs3P5DZZvmkD6,right,2026-04-07T10:20:10Z,10743,chat,10,Arts_Theatre,Comedy,Madrid,medio
