id,nombre,fecha,segmento,genero,subgenero,recinto_id,ciudad,categoria,subcategoria,banda_precio
LvZ18Q3HOZOf1kOZvUscg,Museo Banksy Madrid,2026-05-03,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscm,Museo Banksy Madrid,2026-05-03,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscs,Museo Banksy Madrid,2026-05-03,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscw,Museo Banksy Madrid,2026-05-03,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q9eyWd1yIZZvLGSG,OLIMPIADRAGS,2026-05-03,Undefined,,,Z598xZ2qZav77,Madrid,Arte y Teatro,Comedia,medio
LvZ18QKTxr84RtOZv8E5f,Museo Banksy Madrid,2026-05-03,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QQBqu02p58ZvuHXT,Las Guerreras del Pop Specials: TRIBUTO AL K-POP,2026-05-03,Undefined,,,Z598xZ2qZavFk,Madrid,Música,Pop/Rock,medio
LvZ18QQQTifLx4OZvpS_7,"NOCHES ENCENDIDAS, la música de cerca",2026-05-03,Undefined,,,Z598xZ2qZavFk,Madrid,Música,Pop/Rock,medio
LvZ18QQp1ABeW-YZvSmk-,"BIENVENIDOS,  el musical de los 80 y los 90",2026-05-03,Undefined,,,Z598xZ2qZavFk,Madrid,Arte y Teatro,Musical,medio
LvZ18Qbc8EkDV-ZZv9oiR,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-03,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiY,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-03,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ois,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-03,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiw,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-03,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbsfmnwCUOZvlWCe,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-03,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18Qr2W-pZlbOZv-Vmz,"New York, New York... Los éxitos de Broadway",2026-05-03,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Musical,medio
LvZ18Qr2WZazdwZZv2oOf,"Comedia barata, un monólogo de Tulum Bayúgar",2026-05-03,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Comedia,bajo
LvZ18Qr2WlsQUoZZv8oeW,"Miguel Bosé, tributo a una leyenda",2026-05-03,Undefined,,,Z598xZ2qZavd1,Madrid,Música,Pop/Rock,medio
LvZ18QrepPixDUZZvohHQ,"VESPERA, cabaret erótico",2026-05-03,Undefined,,,Z598xZ2qZavdk,Madrid,Arte y Teatro,Circo,alto
LvZ18Qreqs3P5DZZvmkDk,Servicio de habitaciones,2026-05-03,Undefined,,,Z598xZ2qZavdk,Madrid,Arte y Teatro,Comedia,medio
LvZ18QrxOrw9M6YZvMdIC,"Hannah Montana, el tributo",2026-05-03,Undefined,,,Z598xZ2qZae67,Madrid,Música,Pop/Rock,medio
LvZ18Qrx_GPvtlOZvKloF,La Voz de Nueva York,2026-05-03,Undefined,,,Z598xZ2qZae67,Madrid,Música,Jazz/Blues,alto
LvZ18QrxjFP8C78ZvswHi,Rocío Dúrcal: tributo a una leyenda,2026-05-03,Undefined,,,Z598xZ2qZae67,Madrid,Música,Latin,medio
LvZ18QrWS3vGu0OZvBFUp,Museo Carmen Thyssen Málaga,2026-05-03,Arts & Theatre,Cultural,Cultural,Z598xZ2qZk76e,Málaga,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscD,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscH,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscT,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscW,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscX,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscy,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUscz,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmZ,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmv,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QKTxr84RtOZv8E54,Museo Banksy Madrid,2026-05-04,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Qbc8EkDV-ZZv9oiS,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-04,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiU,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-04,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiV,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-04,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oig,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-04,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbcdqblQFYZvhUKB,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-04,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18QrdYBfEe38Zv0al6,Tributo a Dani Martín,2026-05-04,Undefined,,,Z598xZ2qZae67,Madrid,Música,Pop/Rock,medio
Z698xZ2qZ16vJdrdFF,Miguel - CAOS Tour,2026-05-04,Music,Rock,Pop,Z198xZ2qZAde,Madrid,Música,Pop/Rock,medio
Z698xZ2qZ1k_efE4b,Miguel - CAOS Tour | VIP Packages,2026-05-04,Music,Rock,Pop,Z198xZ2qZAde,Madrid,Música,Pop/Rock,alto
LvZ18Q_UxbZJU0OZvVEE3,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEE9,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEK,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEQ,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEE_,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEb,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEf,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEh,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEj,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEp,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEq,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEr,Antarctica Experience,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
Z698xZ2qZ16vu6ZV_S,Miguel - CAOS Tour | VIP Packages,2026-05-05,Music,Rock,Pop,Z198xZ2qZkeF,Barcelona,Música,Pop/Rock,alto
Z698xZ2qZ1kok-xq9,Miguel - CAOS Tour,2026-05-05,Music,Rock,Pop,Z198xZ2qZkeF,Barcelona,Música,Pop/Rock,medio
LvZ18Q_s1OxjMJOZv7w5x,Visita Audioguiada Palacio Domecq,2026-05-05,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s675Yfv8ZvRshN,Visita Audioguiada Palacio Domecq,2026-05-05,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s678ayc8Zv0bBG,Visita Audioguiada Palacio Domecq,2026-05-05,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67C5UHOZvu3i_,Visita Audioguiada Palacio Domecq,2026-05-05,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67QAjOYZvfGZA,Visita Audioguiada Palacio Domecq,2026-05-05,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67bW3uYZvUxvS,Visita Audioguiada Palacio Domecq,2026-05-05,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67eeVSYZv83-X,Visita Audioguiada Palacio Domecq,2026-05-05,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67hYfv8ZvRsLB,Visita Audioguiada Palacio Domecq,2026-05-05,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67jvsY8ZvZ_Y2,Visita Audioguiada Palacio Domecq,2026-05-05,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm1,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm5,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm6,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmA,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmF,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsma,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmd,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsme,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmk,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QKTxr84RtOZv8E5p,Museo Banksy Madrid,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QL671DVvfYZvSbx5,Becario: un monólogo en prácticas,2026-05-05,Undefined,,,Z598xZ2qZae67,Madrid,Arte y Teatro,Comedia,medio
LvZ18Qbc8EkDV-ZZv9oiB,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-05,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiM,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-05,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiy,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-05,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiz,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-05,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbcdqblQFYZvhUKD,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-05,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18QrdsV0Ee38Zv0amI,Eternos Tributo a Camilo Sesto y Raphael,2026-05-05,Undefined,,,Z598xZ2qZae67,Madrid,Música,Pop/Rock,medio
LvZ18QrWS3vGu0OZvBFUZ,Museo Carmen Thyssen Málaga,2026-05-05,Arts & Theatre,Cultural,Cultural,Z598xZ2qZk76e,Málaga,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_gT3GpfgYZvOS3D,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOS3H,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOS3S,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOS3T,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOS3V,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOS3W,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOS3X,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOS3g,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKZ,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKe,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKv,Antarctica Experience,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_s1OxjMJOZv7w5N,Visita Audioguiada Palacio Domecq,2026-05-06,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s675Yfv8ZvRsh0,Visita Audioguiada Palacio Domecq,2026-05-06,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s678ayc8Zv0bBu,Visita Audioguiada Palacio Domecq,2026-05-06,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67C5UHOZvu3iQ,Visita Audioguiada Palacio Domecq,2026-05-06,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67QAjOYZvfGZk,Visita Audioguiada Palacio Domecq,2026-05-06,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67bW3uYZvUxvV,Visita Audioguiada Palacio Domecq,2026-05-06,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67eeVSYZv83-T,Visita Audioguiada Palacio Domecq,2026-05-06,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67hYfv8ZvRsLD,Visita Audioguiada Palacio Domecq,2026-05-06,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67jvsY8ZvZ_Y8,Visita Audioguiada Palacio Domecq,2026-05-06,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm2,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm3,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm4,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsm8,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmG,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmK,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmf,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmo,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmu,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QKTxr84RtOZv8E59,Museo Banksy Madrid,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Qbc8EkDV-ZZv9oiD,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-06,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiH,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-06,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiW,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-06,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oiX,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-06,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbcdqblQFYZvhUKH,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-06,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18QrdwxYxCtZZvq5Z2,Tributo a Sergio Dalma,2026-05-06,Undefined,,,Z598xZ2qZae67,Madrid,Música,Pop/Rock,medio
LvZ18QrxbCdl-38ZvgQnI,Spanish Horror Story,2026-05-06,Undefined,,,Z598xZ2qZae67,Madrid,Arte y Teatro,Comedia,medio
LvZ18QrWS3vGu0OZvBFUv,Museo Carmen Thyssen Málaga,2026-05-06,Arts & Theatre,Cultural,Cultural,Z598xZ2qZk76e,Málaga,Familia y otros,Visitas Guiadas/Exposiciones,medio
Z698xZ2qZ16v7SZOeb,Palmer Basket Mallorca,2026-05-06,Sports,Basketball,Men Professional,Z598xZ2qZkAa7,Palma de Mallorca,Deportes,Baloncesto,medio
LvZ18Q_U-wZxlWZZvGhR1,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhR5,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhR6,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhR7,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhRA,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhRF,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhRG,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhRZ,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhRa,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhRe,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhRk,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_U-wZxlWZZvGhRv,Antarctica Experience,2026-05-07,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_s1OxjMJOZv7w50,Visita Audioguiada Palacio Domecq,2026-05-07,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s675Yfv8ZvRshP,Visita Audioguiada Palacio Domecq,2026-05-07,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s678ayc8Zv0bBC,Visita Audioguiada Palacio Domecq,2026-05-07,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67C5UHOZvu3ih,Visita Audioguiada Palacio Domecq,2026-05-07,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
