user_id,home_city,synthetic_persona,total_swipes_30d,total_right_swipes_30d,right_swipe_rate_30d,avg_dwell_ms_30d,avg_right_dwell_ms_30d,distinct_segments_liked_30d,distinct_genres_liked_30d,distinct_cities_liked_30d,local_like_rate_30d,local_swipe_share_30d,avg_days_until_event_liked_30d,avg_price_mid_liked_30d,median_price_mid_liked_30d,avg_price_mid_disliked_30d,chat_swipe_share_30d,chat_right_rate_30d,days_since_last_right_swipe_30d,like_rate_segment_music_30d,like_rate_segment_sports_30d,like_rate_segment_arts_theatre_30d,like_rate_segment_family_30d,like_rate_genre_rock_30d,like_rate_genre_pop_30d,like_rate_genre_electronic_30d,like_rate_genre_urban_30d,like_rate_genre_football_30d,like_rate_genre_basketball_30d,like_rate_genre_tennis_30d,like_rate_genre_theatre_30d,like_rate_genre_musical_30d,like_rate_genre_comedy_30d,like_rate_genre_classical_30d,like_rate_genre_kids_30d,like_rate_genre_circus_30d,like_rate_genre_exhibition_30d,total_swipes_90d,total_right_swipes_90d,right_swipe_rate_90d,avg_dwell_ms_90d,avg_right_dwell_ms_90d,distinct_segments_liked_90d,distinct_genres_liked_90d,distinct_cities_liked_90d,local_like_rate_90d,local_swipe_share_90d,avg_days_until_event_liked_90d,avg_price_mid_liked_90d,median_price_mid_liked_90d,avg_price_mid_disliked_90d,chat_swipe_share_90d,chat_right_rate_90d,days_since_last_right_swipe_90d,like_rate_segment_music_90d,like_rate_segment_sports_90d,like_rate_segment_arts_theatre_90d,like_rate_segment_family_90d,like_rate_genre_rock_90d,like_rate_genre_pop_90d,like_rate_genre_electronic_90d,like_rate_genre_urban_90d,like_rate_genre_football_90d,like_rate_genre_basketball_90d,like_rate_genre_tennis_90d,like_rate_genre_theatre_90d,like_rate_genre_musical_90d,like_rate_genre_comedy_90d,like_rate_genre_classical_90d,like_rate_genre_kids_90d,like_rate_genre_circus_90d,like_rate_genre_exhibition_90d,right_swipe_rate_delta_30_vs_90,total_swipes_delta_30_vs_90
user_0073,Barcelona,sports_travel_premium,35.0,19.0,0.542857,3407.657143,5231.842105,3.0,7.0,6.0,0.157895,0.2,46.315789,84.315789,85.0,57.78125,0.171429,0.833333,0.0,0.666667,0.736842,0.142857,0.0,1.0,0.5,0.666667,0.0,0.666667,1.0,0.714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,38.0,0.506667,3282.293333,5199.763158,4.0,9.0,6.0,0.184211,0.226667,46.710526,80.236842,85.0,52.716216,0.16,0.666667,0.0,0.461538,0.756757,0.1,0.2,0.75,0.25,0.666667,0.0,0.615385,0.818182,0.846154,0.0,0.0,0.0,0.5,0.166667,0.0,0.666667,0.03619,-40.0
user_0074,Barcelona,sports_travel_premium,39.0,21.0,0.538462,3397.051282,5271.238095,3.0,9.0,6.0,0.285714,0.205128,61.380952,69.47619,70.0,51.0,0.153846,0.333333,0.0,0.4375,0.818182,0.5,0.0,0.666667,0.333333,0.5,0.333333,1.0,1.0,0.6,0.6,1.0,0.0,0.0,0.0,0.0,0.0,75.0,38.0,0.506667,3120.56,4880.315789,3.0,11.0,6.0,0.263158,0.186667,63.921053,67.315789,69.5,51.081081,0.16,0.416667,0.0,0.423077,0.782609,0.473684,0.0,0.6,0.375,0.6,0.25,1.0,0.777778,0.625,0.375,0.666667,0.6,0.333333,0.0,0.0,0.0,0.031795,-36.0
user_0075,Madrid,sports_travel_premium,37.0,21.0,0.567568,3900.162162,5534.0,4.0,9.0,6.0,0.285714,0.216216,58.714286,77.380952,86.0,55.375,0.135135,0.4,0.0,0.357143,0.923077,0.375,0.5,0.0,0.333333,0.5,0.666667,1.0,0.5,1.0,0.5,0.333333,0.0,0.0,0.0,0.0,0.5,77.0,39.0,0.506494,3660.064935,5646.512821,4.0,13.0,6.0,0.25641,0.207792,59.307692,70.666667,72.0,60.0,0.12987,0.5,0.0,0.44,0.666667,0.375,0.333333,0.25,0.571429,0.4,0.6,0.692308,0.625,0.666667,0.4,0.25,0.5,0.333333,1.0,0.0,0.25,0.061074,-40.0
user_0076,Barcelona,sports_travel_premium,45.0,12.0,0.266667,2728.777778,6591.833333,3.0,7.0,6.0,0.166667,0.2,52.333333,68.916667,64.0,53.606061,0.177778,0.5,0.0,0.181818,0.5,0.285714,0.0,0.0,0.0,0.333333,0.166667,0.5,1.0,0.333333,0.0,0.5,0.0,0.666667,0.0,0.0,0.0,92.0,35.0,0.380435,3058.684783,5896.285714,4.0,10.0,6.0,0.2,0.206522,53.285714,75.542857,78.0,56.035088,0.130435,0.416667,0.0,0.230769,0.666667,0.272727,0.090909,0.333333,0.5,0.111111,0.2,0.727273,0.666667,0.625,0.0,0.666667,0.0,0.5,0.0,0.0,0.5,-0.113768,-47.0
user_0077,Bilbao,sports_travel_premium,54.0,26.0,0.481481,3078.555556,4832.884615,4.0,9.0,6.0,0.192308,0.185185,59.0,77.846154,83.0,56.517857,0.092593,0.2,0.0,0.333333,0.692308,0.25,0.285714,0.2,0.5,0.0,0.5,0.555556,0.833333,0.727273,0.0,0.75,0.0,0.0,0.0,1.0,0.333333,97.0,46.0,0.474227,3379.391753,5441.847826,4.0,13.0,6.0,0.23913,0.226804,57.956522,73.956522,80.5,55.22549,0.092784,0.444444,0.0,0.421053,0.675,0.28,0.307692,0.333333,0.5,0.5,0.4,0.615385,0.777778,0.666667,0.2,0.625,0.333333,0.0,0.2,0.666667,0.2,0.007255,-43.0
user_0078,Sevilla,sports_travel_premium,36.0,16.0,0.444444,3583.361111,5984.0625,4.0,9.0,6.0,0.1875,0.222222,66.8125,72.0625,81.0,44.175,0.027778,0.0,0.0,0.333333,0.818182,0.2,0.272727,0.0,1.0,1.0,0.333333,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.4,0.5,61.0,24.0,0.393443,3222.131148,5733.0,4.0,10.0,6.0,0.208333,0.196721,62.333333,76.125,84.0,52.202703,0.016393,0.0,0.0,0.2,0.64,0.25,0.230769,0.0,0.5,0.333333,0.333333,0.875,0.5,0.571429,0.0,0.5,0.0,0.333333,0.0,0.4,0.25,0.051002,-25.0
user_0079,Sevilla,arts_culture_local,45.0,16.0,0.355556,3346.488889,5963.625,3.0,10.0,5.0,0.1875,0.155556,54.5625,44.53125,44.0,60.051724,0.377778,0.529412,3.0,0.352941,0.0,0.5,0.428571,0.25,0.285714,0.5,0.5,0.0,0.0,0.0,0.666667,0.25,0.4,1.0,0.666667,0.5,0.0,89.0,30.0,0.337079,3268.067416,6275.0,4.0,11.0,6.0,0.2,0.202247,56.6,44.583333,44.0,54.161017,0.337079,0.466667,3.0,0.233333,0.083333,0.586207,0.277778,0.142857,0.3,0.25,0.222222,0.0,0.0,0.333333,0.8,0.333333,0.5,0.833333,0.5,0.285714,0.0,0.018477,-44.0
user_0080,Sevilla,arts_culture_local,48.0,20.0,0.416667,3409.375,5877.1,3.0,8.0,5.0,0.25,0.1875,52.6,48.625,49.0,51.589286,0.333333,0.5625,0.0,0.3,0.0,0.7,0.25,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.6,0.714286,0.5,1.0,0.0,0.5,0.2,92.0,37.0,0.402174,3499.413043,6244.108108,4.0,11.0,6.0,0.324324,0.217391,56.513514,50.337838,49.0,52.036364,0.315217,0.551724,0.0,0.304348,0.166667,0.648649,0.2,0.166667,0.142857,0.4,0.6,0.0,0.333333,0.0,0.625,0.636364,0.555556,0.777778,0.0,0.333333,0.222222,0.014493,-44.0
user_0081,Malaga,arts_culture_local,36.0,13.0,0.361111,3498.638889,6556.692308,4.0,8.0,6.0,0.153846,0.194444,44.692308,51.153846,44.0,55.434783,0.333333,0.416667,0.0,0.25,0.4,0.4375,0.333333,0.0,0.0,0.5,0.285714,0.5,0.0,1.0,0.5,0.0,0.8,0.5,0.0,1.0,0.0,76.0,32.0,0.421053,3606.947368,6219.0625,4.0,12.0,6.0,0.15625,0.184211,55.40625,47.96875,44.5,54.181818,0.263158,0.5,0.0,0.333333,0.25,0.5625,0.333333,0.333333,0.2,0.666667,0.307692,0.2,0.0,1.0,0.8,0.4,0.714286,0.5,0.6,0.333333,0.0,-0.059942,-40.0
user_0082,Barcelona,arts_culture_local,36.0,17.0,0.472222,3634.222222,5660.470588,3.0,9.0,6.0,0.352941,0.25,62.352941,54.058824,47.0,50.157895,0.194444,0.285714,0.0,0.3,0.4,0.8,0.0,0.25,0.0,0.5,0.333333,0.0,0.5,0.5,0.666667,1.0,0.666667,1.0,0.0,0.0,0.0,95.0,35.0,0.368421,3189.242105,5775.314286,4.0,12.0,6.0,0.314286,0.221053,53.742857,48.514286,45.0,48.225,0.189474,0.222222,0.0,0.285714,0.2,0.558824,0.26087,0.272727,0.285714,0.5,0.25,0.0,0.2,0.333333,0.545455,0.777778,0.333333,0.6,0.0,0.571429,0.181818,0.103801,-59.0
user_0083,Valencia,arts_culture_local,35.0,15.0,0.428571,4025.771429,6937.0,4.0,8.0,6.0,0.133333,0.142857,60.333333,50.6,48.0,48.325,0.257143,0.333333,0.0,0.4,0.4,0.5,0.2,0.5,1.0,0.0,0.0,0.0,0.4,0.0,0.2,0.666667,0.6,0.571429,0.333333,0.0,0.0,74.0,29.0,0.391892,3555.324324,6321.793103,4.0,9.0,6.0,0.137931,0.175676,59.827586,47.396552,45.0,52.766667,0.283784,0.285714,0.0,0.214286,0.181818,0.583333,0.230769,0.666667,0.25,0.0,0.0,0.0,0.25,0.0,0.333333,0.714286,0.714286,0.615385,0.4,0.0,0.166667,0.03668,-39.0
user_0084,Valencia,arts_culture_local,54.0,24.0,0.444444,3621.740741,6269.333333,3.0,11.0,6.0,0.125,0.111111,49.458333,45.9375,42.5,51.966667,0.222222,0.416667,0.0,0.294118,0.0,0.583333,0.5,0.5,0.25,0.25,0.333333,0.0,0.0,0.0,0.666667,0.6,0.5,0.5,0.25,0.6,1.0,93.0,42.0,0.451613,3726.655914,6311.619048,3.0,11.0,6.0,0.095238,0.107527,57.357143,47.202381,46.0,51.823529,0.225806,0.428571,0.0,0.375,0.0,0.6,0.428571,0.571429,0.166667,0.333333,0.428571,0.0,0.0,0.0,0.727273,0.777778,0.444444,0.454545,0.4,0.6,0.25,-0.007168,-39.0
user_0085,Madrid,arts_culture_local,41.0,19.0,0.463415,3625.195122,5771.263158,3.0,8.0,5.0,0.210526,0.195122,72.368421,41.210526,38.0,57.5,0.04878,0.0,0.0,0.142857,0.0,0.722222,0.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.4,1.0,1.0,0.5,0.5,0.5,0.5,81.0,35.0,0.432099,3597.308642,5946.428571,3.0,11.0,6.0,0.2,0.234568,68.428571,41.785714,42.0,54.152174,0.148148,0.416667,0.0,0.307692,0.0,0.594595,0.45,1.0,0.2,0.5,0.2,0.0,0.0,0.0,0.5,0.714286,0.727273,0.444444,0.6,0.333333,0.5,0.031316,-40.0
user_0086,Bilbao,arts_culture_local,25.0,10.0,0.4,3836.2,7173.6,3.0,6.0,6.0,0.3,0.12,56.2,52.1,44.5,52.666667,0.24,0.333333,1.0,0.0,0.333333,0.636364,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.666667,0.666667,0.0,1.0,0.0,66.0,32.0,0.484848,4015.060606,6606.65625,4.0,11.0,6.0,0.375,0.242424,64.21875,45.8125,42.0,57.294118,0.272727,0.555556,1.0,0.222222,0.230769,0.657143,0.444444,0.25,0.5,0.0,0.0,0.2,0.0,0.666667,0.875,0.625,0.636364,0.5,0.25,0.666667,0.5,-0.084848,-41.0
user_0087,Malaga,arts_culture_local,40.0,18.0,0.45,3935.925,6613.777778,4.0,10.0,6.0,0.333333,0.25,58.444444,50.333333,45.5,54.954545,0.325,0.307692,0.0,0.625,0.125,0.578947,0.2,1.0,1.0,0.333333,0.666667,1.0,0.0,0.0,0.666667,0.75,0.5,0.5,0.0,0.0,0.333333,76.0,25.0,0.328947,3349.578947,6586.04,4.0,10.0,6.0,0.28,0.197368,54.52,48.92,44.0,50.039216,0.236842,0.277778,0.0,0.333333,0.083333,0.485714,0.142857,1.0,0.25,0.25,0.333333,0.5,0.0,0.0,0.333333,0.714286,0.555556,0.384615,0.0,0.0,0.4,0.121053,-36.0
user_0088,Malaga,arts_culture_local,44.0,20.0,0.454545,3781.909091,5948.15,4.0,8.0,5.0,0.4,0.272727,46.75,48.75,49.0,51.125,0.272727,0.25,0.0,0.555556,0.25,0.5,0.2,0.0,1.0,0.8,0.0,0.5,0.0,0.0,0.5,0.25,0.666667,0.545455,0.0,0.0,1.0,88.0,38.0,0.431818,3829.943182,6329.184211,4.0,10.0,6.0,0.315789,0.215909,46.894737,47.947368,49.5,56.29,0.25,0.363636,0.0,0.368421,0.083333,0.581395,0.357143,0.0,0.666667,0.625,0.0,0.333333,0.0,0.0,0.583333,0.583333,0.6,0.571429,0.333333,0.25,0.5,0.022727,-44.0
user_0089,Sevilla,arts_culture_local,24.0,9.0,0.375,3391.375,6383.333333,3.0,5.0,6.0,0.111111,0.208333,36.555556,42.222222,42.0,50.933333,0.25,0.5,1.0,0.125,0.0,0.666667,0.333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.666667,0.75,0.0,0.5,1.0,0.0,0.0,64.0,25.0,0.390625,3431.640625,6183.36,4.0,10.0,6.0,0.2,0.265625,53.6,48.56,47.0,51.871795,0.25,0.4375,1.0,0.263158,0.166667,0.607143,0.181818,0.222222,0.5,0.2,0.333333,0.0,0.0,0.5,0.8,0.461538,0.75,0.666667,0.5,0.0,0.0,-0.015625,-40.0
user_0090,Bilbao,arts_culture_local,33.0,13.0,0.393939,3220.242424,5242.0,4.0,10.0,6.0,0.230769,0.121212,49.615385,46.961538,45.0,60.15,0.333333,0.545455,0.0,0.25,0.333333,0.454545,0.75,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,1.0,0.333333,0.5,1.0,1.0,77.0,31.0,0.402597,3096.311688,5236.354839,4.0,12.0,6.0,0.16129,0.142857,51.548387,45.66129,45.0,59.130435,0.311688,0.458333,0.0,0.285714,0.181818,0.52,0.615385,0.0,0.8,0.111111,0.428571,0.0,0.25,0.333333,0.333333,0.6,0.625,0.5,0.833333,0.25,0.666667,-0.008658,-44.0
user_0091,Bilbao,arts_culture_local,52.0,25.0,0.480769,3901.384615,6448.8,3.0,7.0,6.0,0.12,0.096154,58.92,47.32,47.0,51.074074,0.403846,0.52381,0.0,0.5,0.0,0.655172,0.2,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.6,0.8,0.6,0.75,0.0,0.285714,0.0,101.0,42.0,0.415842,3614.861386,6330.547619,4.0,10.0,6.0,0.095238,0.09901,60.833333,47.428571,47.0,49.644068,0.356436,0.472222,0.0,0.333333,0.111111,0.553571,0.222222,0.2,0.666667,0.333333,0.0,0.0,0.5,0.0,0.4,0.615385,0.571429,0.777778,0.166667,0.375,0.0,0.064928,-49.0
user_0092,Barcelona,arts_culture_local,45.0,21.0,0.466667,4230.244444,7052.666667,4.0,9.0,6.0,0.285714,0.244444,70.238095,45.47619,42.0,46.895833,0.222222,0.5,0.0,0.555556,0.4,0.55,0.272727,0.0,0.4,0.0,0.75,0.0,0.666667,0.0,0.571429,0.4,0.8,0.333333,0.25,0.0,0.4,97.0,42.0,0.43299,3991.350515,6907.119048,4.0,11.0,6.0,0.285714,0.268041,61.97619,45.928571,43.0,49.709091,0.237113,0.391304,0.0,0.4,0.2,0.634146,0.190476,0.5,0.454545,0.0,0.428571,0.0,0.333333,0.0,0.636364,0.454545,0.857143,0.666667,0.142857,0.25,0.2,0.033677,-52.0
user_0093,Madrid,arts_culture_local,33.0,20.0,0.606061,4576.666667,6447.4,3.0,9.0,6.0,0.15,0.151515,42.35,48.6,45.0,48.5,0.30303,0.7,0.0,0.625,0.666667,0.8125,0.0,1.0,0.666667,0.333333,0.0,0.0,1.0,1.0,1.0,0.333333,0.833333,1.0,0.0,0.0,0.0,64.0,33.0,0.515625,4113.75,6457.69697,4.0,11.0,6.0,0.272727,0.234375,47.636364,49.969697,45.0,47.290323,0.25,0.625,0.0,0.5,0.375,0.741935,0.076923,0.75,0.5,0.25,0.0,0.333333,0.333333,0.5,0.6,0.666667,0.818182,0.777778,0.0,0.142857,0.0,0.090436,-31.0
user_0094,Barcelona,arts_culture_local,32.0,17.0,0.53125,4255.53125,6407.529412,4.0,8.0,6.0,0.058824,0.15625,64.058824,54.705882,51.0,60.733333,0.21875,0.714286,0.0,0.5,0.25,0.722222,0.25,0.0,0.5,0.0,0.0,0.333333,0.333333,0.0,1.0,0.833333,0.2,1.0,0.0,0.5,0.0,70.0,33.0,0.471429,3857.057143,6263.606061,4.0,11.0,6.0,0.151515,0.214286,57.484848,51.636364,50.0,60.5,0.228571,0.5625,0.0,0.375,0.125,0.8,0.125,0.333333,0.2,0.333333,1.0,0.2,0.166667,0.0,1.0,0.875,0.444444,1.0,0.0,0.333333,0.0,0.059821,-38.0
user_0095,Madrid,arts_culture_local,40.0,15.0,0.375,2930.35,4922.333333,4.0,8.0,5.0,0.2,0.15,67.866667,46.2,46.0,58.04,0.225,0.333333,0.0,0.375,0.142857,0.47619,0.25,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.428571,0.5,0.0,0.25,0.0,83.0,36.0,0.433735,2994.650602,4762.25,4.0,11.0,6.0,0.166667,0.13253,65.194444,51.638889,46.0,54.819149,0.337349,0.357143,0.0,0.533333,0.315789,0.525,0.111111,0.8,0.0,0.333333,0.6,0.4,0.111111,0.6,0.571429,0.625,0.466667,0.5,0.0,0.2,0.0,-0.058735,-43.0
user_0096,Madrid,arts_culture_local,38.0,17.0,0.447368,3677.789474,6321.823529,3.0,8.0,6.0,0.176471,0.157895,49.647059,57.235294,54.0,53.0,0.210526,0.5,1.0,0.3,0.333333,0.666667,0.0,0.0,1.0,1.0,0.0,1.0,0.333333,0.0,1.0,0.5,0.5,0.8,0.0,0.0,0.0,73.0,31.0,0.424658,3790.958904,6561.741935,4.0,11.0,6.0,0.225806,0.136986,49.451613,54.741935,54.0,55.607143,0.219178,0.5,1.0,0.35,0.181818,0.636364,0.111111,0.25,0.5,0.5,0.166667,0.333333,0.25,0.0,0.714286,0.538462,0.4,0.875,0.0,0.333333,0.0,0.022711,-35.0
user_0097,Malaga,arts_culture_local,42.0,18.0,0.428571,3694.97619,6465.333333,3.0,7.0,6.0,0.277778,0.214286,52.055556,41.444444,44.0,55.1875,0.285714,0.5,0.0,0.384615,0.0,0.545455,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.75,0.833333,0.0,0.0,0.333333,93.0,33.0,0.354839,3183.55914,6034.454545,3.0,10.0,6.0,0.30303,0.236559,53.212121,39.363636,42.0,54.75,0.268817,0.4,0.0,0.241379,0.0,0.542857,0.368421,0.4,0.333333,0.0,0.125,0.0,0.0,0.0,0.5,0.375,0.833333,0.555556,0.4,0.375,0.333333,0.073733,-51.0
user_0098,Valencia,arts_culture_local,35.0,22.0,0.628571,4910.571429,6885.181818,4.0,10.0,6.0,0.227273,0.257143,51.5,45.181818,40.0,60.692308,0.342857,0.5,0.0,0.375,0.25,0.75,0.857143,0.0,0.333333,0.5,0.5,1.0,0.0,0.0,0.75,0.333333,0.75,1.0,1.0,0.8,0.0,73.0,39.0,0.534247,4318.547945,6738.897436,4.0,12.0,6.0,0.179487,0.219178,52.974359,43.948718,43.0,57.352941,0.30137,0.409091,0.0,0.375,0.125,0.666667,0.615385,0.333333,0.2,0.25,0.75,0.5,0.0,0.0,0.7,0.444444,0.857143,0.7,0.75,0.571429,0.5,0.094325,-38.0
user_0099,Barcelona,arts_culture_local,50.0,21.0,0.42,3769.62,6266.285714,3.0,9.0,6.0,0.095238,0.18,53.285714,42.928571,43.0,53.965517,0.22,0.272727,0.0,0.375,0.0,0.619048,0.222222,0.666667,0.4,0.0,0.666667,0.0,0.0,0.0,0.6,0.2,0.714286,1.0,0.333333,0.5,0.0,93.0,34.0,0.365591,3623.946237,6562.617647,3.0,9.0,6.0,0.088235,0.172043,49.352941,44.75,45.0,54.186441,0.225806,0.333333,0.0,0.3125,0.0,0.594595,0.125,0.666667,0.272727,0.0,0.428571,0.0,0.0,0.0,0.636364,0.363636,0.666667,0.833333,0.25,0.333333,0.0,0.054409,-43.0
user_0100,Valencia,arts_culture_local,42.0,20.0,0.47619,3459.404762,5535.2,3.0,10.0,6.0,0.3,0.214286,57.65,57.75,52.0,51.227273,0.333333,0.428571,0.0,0.416667,0.5,0.631579,0.0,0.0,0.333333,0.6,0.5,0.333333,0.5,1.0,0.5,0.833333,0.4,1.0,0.0,0.0,0.0,86.0,35.0,0.406977,3146.686047,5504.2,4.0,12.0,6.0,0.171429,0.186047,55.571429,51.828571,50.0,51.529412,0.290698,0.4,0.0,0.45,0.272727,0.465116,0.25,0.0,0.25,0.428571,0.714286,0.166667,0.333333,0.5,0.428571,0.583333,0.3,0.571429,0.4,0.166667,0.0,0.069214,-44.0
user_0101,Sevilla,arts_culture_local,46.0,21.0,0.456522,3901.304348,6403.047619,4.0,10.0,6.0,0.380952,0.26087,55.904762,54.333333,49.0,57.12,0.217391,0.4,0.0,0.470588,0.285714,0.588235,0.2,0.25,0.4,0.333333,0.8,0.5,0.0,0.0,0.5,0.75,0.75,0.4,0.5,0.0,0.0,84.0,33.0,0.392857,3697.452381,6605.0,4.0,11.0,6.0,0.242424,0.190476,56.424242,53.636364,47.0,55.156863,0.25,0.333333,0.0,0.461538,0.230769,0.5,0.153846,0.333333,0.333333,0.5,0.666667,0.285714,0.0,0.25,0.6,0.6,0.5,0.363636,0.5,0.0,0.0,0.063665,-38.0
user_0102,Malaga,arts_culture_local,41.0,18.0,0.439024,3486.341463,6116.166667,3.0,9.0,6.0,0.277778,0.243902,62.611111,44.111111,45.0,60.26087,0.243902,0.6,0.0,0.375,0.0,0.684211,0.333333,0.0,0.25,1.0,0.5,0.0,0.0,0.0,0.8,0.333333,0.833333,0.6,0.5,0.5,0.0,81.0,28.0,0.345679,3070.703704,6051.107143,3.0,9.0,6.0,0.321429,0.222222,61.5,45.892857,46.0,54.018868,0.197531,0.4375,0.0,0.222222,0.0,0.636364,0.1875,0.0,0.285714,0.5,0.25,0.0,0.0,0.0,0.636364,0.5,0.666667,0.714286,0.142857,0.4,0.0,0.093345,-40.0
user_0103,Madrid,arts_culture_local,33.0,13.0,0.393939,3851.030303,6871.153846,4.0,7.0,6.0,0.307692,0.212121,42.153846,49.461538,43.0,50.05,0.30303,0.1,0.0,0.125,0.5,0.461538,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.333333,1.0,0.333333,0.0,0.666667,1.0,0.0,71.0,33.0,0.464789,4030.042254,6641.484848,4.0,9.0,6.0,0.333333,0.225352,47.121212,48.333333,47.0,53.157895,0.366197,0.423077,0.0,0.133333,0.363636,0.606061,0.583333,0.333333,0.0,0.0,0.2,0.0,1.0,0.0,0.25,1.0,0.5,0.666667,0.666667,1.0,0.0,-0.070849,-38.0
user_0104,Valencia,arts_culture_local,42.0,18.0,0.428571,3784.261905,6662.055556,3.0,7.0,5.0,0.222222,0.166667,51.944444,50.833333,46.5,48.208333,0.261905,0.363636,0.0,0.571429,0.25,0.5625,0.0,1.0,0.857143,0.0,0.0,1.0,0.0,0.0,0.25,0.666667,0.4,1.0,0.0,0.0,0.0,86.0,38.0,0.44186,3805.267442,6797.078947,4.0,10.0,6.0,0.263158,0.209302,56.552632,48.934211,46.0,46.354167,0.22093,0.368421,0.0,0.363636,0.285714,0.65,0.117647,1.0,0.666667,0.0,0.0,0.5,0.0,0.333333,0.444444,0.818182,0.6,0.7,0.0,0.125,0.142857,-0.013289,-44.0
user_0105,Malaga,arts_culture_local,33.0,12.0,0.363636,3399.393939,6675.75,3.0,6.0,4.0,0.333333,0.181818,51.583333,45.833333,50.0,57.142857,0.181818,0.666667,0.0,0.111111,0.0,0.6,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.333333,0.5,0.75,1.0,0.0,0.0,59.0,23.0,0.389831,3334.576271,6175.782609,3.0,9.0,6.0,0.347826,0.186441,56.956522,43.5,47.0,54.319444,0.186441,0.545455,0.0,0.315789,0.0,0.590909,0.363636,0.5,0.0,0.2,0.666667,0.0,0.0,0.0,0.6,0.333333,0.6,0.666667,0.75,0.333333,0.0,-0.026194,-26.0
user_0106,Madrid,arts_culture_local,32.0,18.0,0.5625,4387.9375,6235.222222,4.0,8.0,6.0,0.444444,0.3125,69.944444,52.611111,55.5,49.357143,0.25,0.875,0.0,0.5,0.4,0.705882,0.333333,1.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,0.714286,0.5,1.0,0.5,0.0,0.5,81.0,40.0,0.493827,4252.259259,6678.3,4.0,12.0,6.0,0.275,0.17284,60.775,50.95,49.5,50.195122,0.271605,0.5,0.0,0.466667,0.25,0.619048,0.3125,0.4,0.666667,0.666667,0.25,0.0,0.0,0.666667,0.7,0.529412,0.6,0.7,0.5,0.2,0.285714,0.068673,-49.0
user_0107,Sevilla,arts_culture_local,53.0,23.0,0.433962,3618.849057,6363.73913,4.0,10.0,6.0,0.130435,0.132075,57.652174,50.434783,46.0,58.533333,0.339623,0.555556,0.0,0.538462,0.222222,0.5,0.285714,0.5,0.6,0.333333,0.666667,0.5,0.0,0.0,0.4,0.2,0.8,0.555556,0.666667,0.0,0.0,96.0,42.0,0.4375,3505.625,6000.619048,4.0,12.0,6.0,0.119048,0.166667,59.119048,49.035714,46.0,50.796296,0.28125,0.444444,0.0,0.473684,0.25,0.577778,0.2,0.666667,0.428571,0.2,0.75,0.4,0.2,0.0,0.428571,0.583333,0.7,0.5625,0.333333,0.0,0.166667,-0.003538,-43.0
user_0108,Bilbao,arts_culture_local,27.0,13.0,0.481481,3736.962963,5675.461538,3.0,7.0,5.0,0.384615,0.296296,68.769231,43.230769,50.0,55.357143,0.185185,0.6,0.0,0.571429,0.0,0.461538,0.6,1.0,1.0,0.333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,1.0,0.0,0.5,71.0,25.0,0.352113,3480.28169,6331.6,4.0,10.0,6.0,0.32,0.239437,62.84,44.96,48.0,52.228261,0.267606,0.368421,0.0,0.461538,0.125,0.384615,0.272727,0.5,1.0,0.25,0.25,0.0,0.0,0.25,0.75,0.0,0.083333,0.8,0.666667,0.0,0.2,0.129369,-44.0
user_0109,Sevilla,arts_culture_local,35.0,14.0,0.4,3321.8,5952.714286,4.0,9.0,5.0,0.0,0.028571,55.571429,51.357143,54.0,48.166667,0.257143,0.444444,0.0,0.333333,0.25,0.666667,0.2,0.5,0.333333,0.0,0.5,0.0,1.0,0.0,1.0,0.75,0.0,0.5,0.5,0.25,0.0,62.0,22.0,0.354839,3257.580645,6260.454545,4.0,10.0,6.0,0.090909,0.080645,52.045455,49.181818,48.0,50.2375,0.274194,0.470588,0.0,0.157895,0.333333,0.636364,0.2,0.5,0.166667,0.0,0.2,0.0,1.0,0.0,0.8,0.666667,0.8,0.333333,0.4,0.2,0.0,0.045161,-27.0
user_0110,Madrid,arts_culture_local,37.0,15.0,0.405405,3442.378378,6453.4,3.0,7.0,6.0,0.133333,0.189189,57.333333,42.666667,42.0,52.295455,0.378378,0.5,0.0,0.153846,0.0,0.714286,0.375,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,1.0,0.5,0.5,0.75,0.333333,1.0,0.0,82.0,37.0,0.45122,3813.0,6626.621622,4.0,12.0,6.0,0.216216,0.207317,54.0,43.405405,42.0,52.277778,0.329268,0.444444,0.0,0.318182,0.125,0.666667,0.368421,0.4,0.25,0.333333,0.285714,0.0,0.5,0.0,0.8,0.555556,0.555556,0.8,0.142857,0.833333,0.166667,-0.045814,-45.0
