event_id,event_name,segmento,genero,subgenero,ciudad,recinto_id,recinto_nombre,precio_min,precio_max,fecha_evento
evt_00356,Musical_Broadway_Barcelona_4,Arts_Theatre,Musical,Broadway,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,48.0,66.0,2026-04-20
evt_00357,Musical_Broadway_Barcelona_5,Arts_Theatre,Musical,Broadway,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,53.0,65.0,2026-05-14
evt_00358,Musical_Broadway_Barcelona_6,Arts_Theatre,Musical,Broadway,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,51.0,65.0,2026-06-22
evt_00359,Musical_Broadway_Barcelona_7,Arts_Theatre,Musical,Broadway,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,42.0,74.0,2026-07-25
evt_00360,Musical_Broadway_Barcelona_8,Arts_Theatre,Musical,Broadway,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,53.0,73.0,2026-08-22
evt_00361,Musical_Local_Musical_Barcelona_1,Arts_Theatre,Musical,Local_Musical,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,47.0,75.0,2026-01-13
evt_00362,Musical_Local_Musical_Barcelona_2,Arts_Theatre,Musical,Local_Musical,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,51.0,81.0,2026-02-13
evt_00363,Musical_Local_Musical_Barcelona_3,Arts_Theatre,Musical,Local_Musical,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,57.0,87.0,2026-03-17
evt_00364,Musical_Local_Musical_Barcelona_4,Arts_Theatre,Musical,Local_Musical,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,47.0,67.0,2026-04-17
evt_00365,Musical_Local_Musical_Barcelona_5,Arts_Theatre,Musical,Local_Musical,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,45.0,57.0,2026-05-16
evt_00366,Musical_Local_Musical_Barcelona_6,Arts_Theatre,Musical,Local_Musical,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,62.0,86.0,2026-06-23
evt_00367,Musical_Local_Musical_Barcelona_7,Arts_Theatre,Musical,Local_Musical,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,54.0,74.0,2026-07-18
evt_00368,Musical_Local_Musical_Barcelona_8,Arts_Theatre,Musical,Local_Musical,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,47.0,79.0,2026-08-22
evt_00369,Comedy_Stand_Up_Barcelona_1,Arts_Theatre,Comedy,Stand_Up,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,35.0,51.0,2026-01-13
evt_00370,Comedy_Stand_Up_Barcelona_2,Arts_Theatre,Comedy,Stand_Up,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,17.0,51.0,2026-02-14
evt_00371,Comedy_Stand_Up_Barcelona_3,Arts_Theatre,Comedy,Stand_Up,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,15.0,47.0,2026-03-15
evt_00372,Comedy_Stand_Up_Barcelona_4,Arts_Theatre,Comedy,Stand_Up,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,23.0,41.0,2026-04-15
evt_00373,Comedy_Stand_Up_Barcelona_5,Arts_Theatre,Comedy,Stand_Up,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,16.0,32.0,2026-05-17
evt_00374,Comedy_Stand_Up_Barcelona_6,Arts_Theatre,Comedy,Stand_Up,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,34.0,52.0,2026-06-15
evt_00375,Comedy_Stand_Up_Barcelona_7,Arts_Theatre,Comedy,Stand_Up,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,15.0,29.0,2026-07-18
evt_00376,Comedy_Stand_Up_Barcelona_8,Arts_Theatre,Comedy,Stand_Up,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,28.0,64.0,2026-08-21
evt_00377,Comedy_Improvised_Barcelona_1,Arts_Theatre,Comedy,Improvised,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,33.0,49.0,2026-01-10
evt_00378,Comedy_Improvised_Barcelona_2,Arts_Theatre,Comedy,Improvised,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,23.0,49.0,2026-02-13
evt_00379,Comedy_Improvised_Barcelona_3,Arts_Theatre,Comedy,Improvised,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,24.0,54.0,2026-03-18
evt_00380,Comedy_Improvised_Barcelona_4,Arts_Theatre,Comedy,Improvised,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,8.0,40.0,2026-04-14
evt_00381,Comedy_Improvised_Barcelona_5,Arts_Theatre,Comedy,Improvised,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,33.0,51.0,2026-05-21
evt_00382,Comedy_Improvised_Barcelona_6,Arts_Theatre,Comedy,Improvised,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,28.0,48.0,2026-06-18
evt_00383,Comedy_Improvised_Barcelona_7,Arts_Theatre,Comedy,Improvised,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,20.0,42.0,2026-07-22
evt_00384,Comedy_Improvised_Barcelona_8,Arts_Theatre,Comedy,Improvised,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,21.0,37.0,2026-08-20
evt_00385,Classical_Symphonic_Barcelona_1,Arts_Theatre,Classical,Symphonic,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,41.0,55.0,2026-01-10
evt_00386,Classical_Symphonic_Barcelona_2,Arts_Theatre,Classical,Symphonic,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,28.0,60.0,2026-02-10
evt_00387,Classical_Symphonic_Barcelona_3,Arts_Theatre,Classical,Symphonic,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,29.0,47.0,2026-03-17
evt_00388,Classical_Symphonic_Barcelona_4,Arts_Theatre,Classical,Symphonic,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,26.0,50.0,2026-04-15
evt_00389,Classical_Symphonic_Barcelona_5,Arts_Theatre,Classical,Symphonic,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,45.0,75.0,2026-05-16
evt_00390,Classical_Symphonic_Barcelona_6,Arts_Theatre,Classical,Symphonic,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,25.0,51.0,2026-06-17
evt_00391,Classical_Symphonic_Barcelona_7,Arts_Theatre,Classical,Symphonic,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,41.0,71.0,2026-07-22
evt_00392,Classical_Symphonic_Barcelona_8,Arts_Theatre,Classical,Symphonic,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,48.0,66.0,2026-08-26
evt_00393,Classical_Chamber_Barcelona_1,Arts_Theatre,Classical,Chamber,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,40.0,64.0,2026-01-10
evt_00394,Classical_Chamber_Barcelona_2,Arts_Theatre,Classical,Chamber,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,20.0,52.0,2026-02-11
evt_00395,Classical_Chamber_Barcelona_3,Arts_Theatre,Classical,Chamber,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,27.0,55.0,2026-03-17
evt_00396,Classical_Chamber_Barcelona_4,Arts_Theatre,Classical,Chamber,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,28.0,56.0,2026-04-18
evt_00397,Classical_Chamber_Barcelona_5,Arts_Theatre,Classical,Chamber,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,43.0,65.0,2026-05-15
evt_00398,Classical_Chamber_Barcelona_6,Arts_Theatre,Classical,Chamber,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,37.0,63.0,2026-06-20
evt_00399,Classical_Chamber_Barcelona_7,Arts_Theatre,Classical,Chamber,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,32.0,64.0,2026-07-17
evt_00400,Classical_Chamber_Barcelona_8,Arts_Theatre,Classical,Chamber,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,46.0,60.0,2026-08-18
evt_00401,Kids_Interactive_Show_Barcelona_1,Family,Kids,Interactive_Show,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,9.0,37.0,2026-01-10
evt_00402,Kids_Interactive_Show_Barcelona_2,Family,Kids,Interactive_Show,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,12.0,48.0,2026-02-15
evt_00403,Kids_Interactive_Show_Barcelona_3,Family,Kids,Interactive_Show,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,19.0,41.0,2026-03-11
evt_00404,Kids_Interactive_Show_Barcelona_4,Family,Kids,Interactive_Show,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,21.0,51.0,2026-04-20
evt_00405,Kids_Interactive_Show_Barcelona_5,Family,Kids,Interactive_Show,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,8.0,33.0,2026-05-15
evt_00406,Kids_Interactive_Show_Barcelona_6,Family,Kids,Interactive_Show,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,14.0,36.0,2026-06-16
evt_00407,Kids_Interactive_Show_Barcelona_7,Family,Kids,Interactive_Show,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,8.0,32.0,2026-07-21
evt_00408,Kids_Interactive_Show_Barcelona_8,Family,Kids,Interactive_Show,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,8.0,24.0,2026-08-21
evt_00409,Kids_Storytelling_Barcelona_1,Family,Kids,Storytelling,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,8.0,25.0,2026-01-10
evt_00410,Kids_Storytelling_Barcelona_2,Family,Kids,Storytelling,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,8.0,31.0,2026-02-07
evt_00411,Kids_Storytelling_Barcelona_3,Family,Kids,Storytelling,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,8.0,32.0,2026-03-19
evt_00412,Kids_Storytelling_Barcelona_4,Family,Kids,Storytelling,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,26.0,40.0,2026-04-14
evt_00413,Kids_Storytelling_Barcelona_5,Family,Kids,Storytelling,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,22.0,44.0,2026-05-21
evt_00414,Kids_Storytelling_Barcelona_6,Family,Kids,Storytelling,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,11.0,25.0,2026-06-18
evt_00415,Kids_Storytelling_Barcelona_7,Family,Kids,Storytelling,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,17.0,53.0,2026-07-19
evt_00416,Kids_Storytelling_Barcelona_8,Family,Kids,Storytelling,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,21.0,33.0,2026-08-26
evt_00417,Circus_Acrobatic_Barcelona_1,Family,Circus,Acrobatic,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,20.0,44.0,2026-01-14
evt_00418,Circus_Acrobatic_Barcelona_2,Family,Circus,Acrobatic,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,25.0,55.0,2026-02-08
evt_00419,Circus_Acrobatic_Barcelona_3,Family,Circus,Acrobatic,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,27.0,41.0,2026-03-14
evt_00420,Circus_Acrobatic_Barcelona_4,Family,Circus,Acrobatic,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,9.0,43.0,2026-04-19
evt_00421,Circus_Acrobatic_Barcelona_5,Family,Circus,Acrobatic,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,23.0,49.0,2026-05-18
evt_00422,Circus_Acrobatic_Barcelona_6,Family,Circus,Acrobatic,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,19.0,45.0,2026-06-22
evt_00423,Circus_Acrobatic_Barcelona_7,Family,Circus,Acrobatic,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,29.0,53.0,2026-07-21
evt_00424,Circus_Acrobatic_Barcelona_8,Family,Circus,Acrobatic,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,29.0,53.0,2026-08-22
evt_00425,Circus_Family_Circus_Barcelona_1,Family,Circus,Family_Circus,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,19.0,31.0,2026-01-10
evt_00426,Circus_Family_Circus_Barcelona_2,Family,Circus,Family_Circus,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,29.0,53.0,2026-02-09
evt_00427,Circus_Family_Circus_Barcelona_3,Family,Circus,Family_Circus,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,33.0,51.0,2026-03-15
evt_00428,Circus_Family_Circus_Barcelona_4,Family,Circus,Family_Circus,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,20.0,36.0,2026-04-16
evt_00429,Circus_Family_Circus_Barcelona_5,Family,Circus,Family_Circus,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,20.0,50.0,2026-05-15
evt_00430,Circus_Family_Circus_Barcelona_6,Family,Circus,Family_Circus,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,19.0,41.0,2026-06-17
evt_00431,Circus_Family_Circus_Barcelona_7,Family,Circus,Family_Circus,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,30.0,50.0,2026-07-22
evt_00432,Circus_Family_Circus_Barcelona_8,Family,Circus,Family_Circus,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,15.0,49.0,2026-08-25
evt_00433,Exhibition_Science_Barcelona_1,Family,Exhibition,Science,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,8.0,28.0,2026-01-11
evt_00434,Exhibition_Science_Barcelona_2,Family,Exhibition,Science,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,8.0,28.0,2026-02-13
evt_00435,Exhibition_Science_Barcelona_3,Family,Exhibition,Science,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,8.0,34.0,2026-03-11
evt_00436,Exhibition_Science_Barcelona_4,Family,Exhibition,Science,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,29.0,43.0,2026-04-18
evt_00437,Exhibition_Science_Barcelona_5,Family,Exhibition,Science,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,25.0,45.0,2026-05-20
evt_00438,Exhibition_Science_Barcelona_6,Family,Exhibition,Science,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,8.0,39.0,2026-06-21
evt_00439,Exhibition_Science_Barcelona_7,Family,Exhibition,Science,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,24.0,44.0,2026-07-25
evt_00440,Exhibition_Science_Barcelona_8,Family,Exhibition,Science,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,8.0,30.0,2026-08-26
evt_00441,Exhibition_Immersive_Barcelona_1,Family,Exhibition,Immersive,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,8.0,33.0,2026-01-11
evt_00442,Exhibition_Immersive_Barcelona_2,Family,Exhibition,Immersive,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,8.0,27.0,2026-02-09
evt_00443,Exhibition_Immersive_Barcelona_3,Family,Exhibition,Immersive,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,10.0,46.0,2026-03-13
evt_00444,Exhibition_Immersive_Barcelona_4,Family,Exhibition,Immersive,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,8.0,39.0,2026-04-17
evt_00445,Exhibition_Immersive_Barcelona_5,Family,Exhibition,Immersive,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,13.0,45.0,2026-05-20
evt_00446,Exhibition_Immersive_Barcelona_6,Family,Exhibition,Immersive,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,8.0,22.0,2026-06-15
evt_00447,Exhibition_Immersive_Barcelona_7,Family,Exhibition,Immersive,Barcelona,barcelona_montjuic_hall,Montjuic_Hall,19.0,43.0,2026-07-22
evt_00448,Exhibition_Immersive_Barcelona_8,Family,Exhibition,Immersive,Barcelona,barcelona_diagonal_arena,Diagonal_Arena,21.0,35.0,2026-08-22
evt_00449,Rock_Indie_Rock_Valencia_1,Music,Rock,Indie_Rock,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,34.0,70.0,2026-01-10
evt_00450,Rock_Indie_Rock_Valencia_2,Music,Rock,Indie_Rock,Valencia,valencia_ciutat_arena,Ciutat_Arena,33.0,67.0,2026-02-08
evt_00451,Rock_Indie_Rock_Valencia_3,Music,Rock,Indie_Rock,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,31.0,61.0,2026-03-16
evt_00452,Rock_Indie_Rock_Valencia_4,Music,Rock,Indie_Rock,Valencia,valencia_ciutat_arena,Ciutat_Arena,34.0,60.0,2026-04-16
evt_00453,Rock_Indie_Rock_Valencia_5,Music,Rock,Indie_Rock,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,32.0,64.0,2026-05-15
evt_00454,Rock_Indie_Rock_Valencia_6,Music,Rock,Indie_Rock,Valencia,valencia_ciutat_arena,Ciutat_Arena,40.0,54.0,2026-06-19
evt_00455,Rock_Indie_Rock_Valencia_7,Music,Rock,Indie_Rock,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,27.0,43.0,2026-07-23
evt_00456,Rock_Indie_Rock_Valencia_8,Music,Rock,Indie_Rock,Valencia,valencia_ciutat_arena,Ciutat_Arena,47.0,65.0,2026-08-24
evt_00457,Rock_Alternative_Rock_Valencia_1,Music,Rock,Alternative_Rock,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,36.0,64.0,2026-01-10
evt_00458,Rock_Alternative_Rock_Valencia_2,Music,Rock,Alternative_Rock,Valencia,valencia_ciutat_arena,Ciutat_Arena,28.0,56.0,2026-02-11
evt_00459,Rock_Alternative_Rock_Valencia_3,Music,Rock,Alternative_Rock,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,39.0,63.0,2026-03-19
evt_00460,Rock_Alternative_Rock_Valencia_4,Music,Rock,Alternative_Rock,Valencia,valencia_ciutat_arena,Ciutat_Arena,20.0,54.0,2026-04-17
evt_00461,Rock_Alternative_Rock_Valencia_5,Music,Rock,Alternative_Rock,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,30.0,50.0,2026-05-15
evt_00462,Rock_Alternative_Rock_Valencia_6,Music,Rock,Alternative_Rock,Valencia,valencia_ciutat_arena,Ciutat_Arena,38.0,62.0,2026-06-17
evt_00463,Rock_Alternative_Rock_Valencia_7,Music,Rock,Alternative_Rock,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,28.0,56.0,2026-07-23
evt_00464,Rock_Alternative_Rock_Valencia_8,Music,Rock,Alternative_Rock,Valencia,valencia_ciutat_arena,Ciutat_Arena,45.0,59.0,2026-08-19
evt_00465,Pop_Mainstream_Pop_Valencia_1,Music,Pop,Mainstream_Pop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,38.0,68.0,2026-01-10
evt_00466,Pop_Mainstream_Pop_Valencia_2,Music,Pop,Mainstream_Pop,Valencia,valencia_ciutat_arena,Ciutat_Arena,53.0,83.0,2026-02-14
evt_00467,Pop_Mainstream_Pop_Valencia_3,Music,Pop,Mainstream_Pop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,56.0,68.0,2026-03-13
evt_00468,Pop_Mainstream_Pop_Valencia_4,Music,Pop,Mainstream_Pop,Valencia,valencia_ciutat_arena,Ciutat_Arena,50.0,76.0,2026-04-13
evt_00469,Pop_Mainstream_Pop_Valencia_5,Music,Pop,Mainstream_Pop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,32.0,68.0,2026-05-18
evt_00470,Pop_Mainstream_Pop_Valencia_6,Music,Pop,Mainstream_Pop,Valencia,valencia_ciutat_arena,Ciutat_Arena,54.0,84.0,2026-06-17
evt_00471,Pop_Mainstream_Pop_Valencia_7,Music,Pop,Mainstream_Pop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,38.0,62.0,2026-07-17
evt_00472,Pop_Mainstream_Pop_Valencia_8,Music,Pop,Mainstream_Pop,Valencia,valencia_ciutat_arena,Ciutat_Arena,35.0,67.0,2026-08-21
evt_00473,Pop_Latin_Pop_Valencia_1,Music,Pop,Latin_Pop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,33.0,63.0,2026-01-10
evt_00474,Pop_Latin_Pop_Valencia_2,Music,Pop,Latin_Pop,Valencia,valencia_ciutat_arena,Ciutat_Arena,29.0,63.0,2026-02-14
evt_00475,Pop_Latin_Pop_Valencia_3,Music,Pop,Latin_Pop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,47.0,83.0,2026-03-14
evt_00476,Pop_Latin_Pop_Valencia_4,Music,Pop,Latin_Pop,Valencia,valencia_ciutat_arena,Ciutat_Arena,35.0,69.0,2026-04-20
evt_00477,Pop_Latin_Pop_Valencia_5,Music,Pop,Latin_Pop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,59.0,75.0,2026-05-20
evt_00478,Pop_Latin_Pop_Valencia_6,Music,Pop,Latin_Pop,Valencia,valencia_ciutat_arena,Ciutat_Arena,53.0,67.0,2026-06-16
evt_00479,Pop_Latin_Pop_Valencia_7,Music,Pop,Latin_Pop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,40.0,60.0,2026-07-18
evt_00480,Pop_Latin_Pop_Valencia_8,Music,Pop,Latin_Pop,Valencia,valencia_ciutat_arena,Ciutat_Arena,42.0,68.0,2026-08-19
evt_00481,Electronic_House_Valencia_1,Music,Electronic,House,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,48.0,84.0,2026-01-10
evt_00482,Electronic_House_Valencia_2,Music,Electronic,House,Valencia,valencia_ciutat_arena,Ciutat_Arena,57.0,75.0,2026-02-08
evt_00483,Electronic_House_Valencia_3,Music,Electronic,House,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,50.0,66.0,2026-03-15
evt_00484,Electronic_House_Valencia_4,Music,Electronic,House,Valencia,valencia_ciutat_arena,Ciutat_Arena,47.0,69.0,2026-04-20
evt_00485,Electronic_House_Valencia_5,Music,Electronic,House,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,62.0,78.0,2026-05-15
evt_00486,Electronic_House_Valencia_6,Music,Electronic,House,Valencia,valencia_ciutat_arena,Ciutat_Arena,53.0,87.0,2026-06-19
evt_00487,Electronic_House_Valencia_7,Music,Electronic,House,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,69.0,91.0,2026-07-17
evt_00488,Electronic_House_Valencia_8,Music,Electronic,House,Valencia,valencia_ciutat_arena,Ciutat_Arena,51.0,63.0,2026-08-21
evt_00489,Electronic_Techno_Valencia_1,Music,Electronic,Techno,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,42.0,74.0,2026-01-10
evt_00490,Electronic_Techno_Valencia_2,Music,Electronic,Techno,Valencia,valencia_ciutat_arena,Ciutat_Arena,58.0,92.0,2026-02-13
evt_00491,Electronic_Techno_Valencia_3,Music,Electronic,Techno,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,53.0,67.0,2026-03-13
evt_00492,Electronic_Techno_Valencia_4,Music,Electronic,Techno,Valencia,valencia_ciutat_arena,Ciutat_Arena,57.0,85.0,2026-04-15
evt_00493,Electronic_Techno_Valencia_5,Music,Electronic,Techno,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,52.0,66.0,2026-05-19
evt_00494,Electronic_Techno_Valencia_6,Music,Electronic,Techno,Valencia,valencia_ciutat_arena,Ciutat_Arena,65.0,85.0,2026-06-19
evt_00495,Electronic_Techno_Valencia_7,Music,Electronic,Techno,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,69.0,81.0,2026-07-19
evt_00496,Electronic_Techno_Valencia_8,Music,Electronic,Techno,Valencia,valencia_ciutat_arena,Ciutat_Arena,58.0,76.0,2026-08-19
evt_00497,Urban_Trap_Valencia_1,Music,Urban,Trap,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,43.0,75.0,2026-01-10
evt_00498,Urban_Trap_Valencia_2,Music,Urban,Trap,Valencia,valencia_ciutat_arena,Ciutat_Arena,35.0,51.0,2026-02-15
evt_00499,Urban_Trap_Valencia_3,Music,Urban,Trap,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,33.0,59.0,2026-03-12
evt_00500,Urban_Trap_Valencia_4,Music,Urban,Trap,Valencia,valencia_ciutat_arena,Ciutat_Arena,31.0,65.0,2026-04-14
evt_00501,Urban_Trap_Valencia_5,Music,Urban,Trap,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,47.0,71.0,2026-05-14
evt_00502,Urban_Trap_Valencia_6,Music,Urban,Trap,Valencia,valencia_ciutat_arena,Ciutat_Arena,43.0,65.0,2026-06-18
evt_00503,Urban_Trap_Valencia_7,Music,Urban,Trap,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,35.0,67.0,2026-07-18
evt_00504,Urban_Trap_Valencia_8,Music,Urban,Trap,Valencia,valencia_ciutat_arena,Ciutat_Arena,29.0,61.0,2026-08-19
evt_00505,Urban_Hip_Hop_Valencia_1,Music,Urban,Hip_Hop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,52.0,74.0,2026-01-12
evt_00506,Urban_Hip_Hop_Valencia_2,Music,Urban,Hip_Hop,Valencia,valencia_ciutat_arena,Ciutat_Arena,31.0,67.0,2026-02-07
evt_00507,Urban_Hip_Hop_Valencia_3,Music,Urban,Hip_Hop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,43.0,75.0,2026-03-11
evt_00508,Urban_Hip_Hop_Valencia_4,Music,Urban,Hip_Hop,Valencia,valencia_ciutat_arena,Ciutat_Arena,23.0,57.0,2026-04-16
evt_00509,Urban_Hip_Hop_Valencia_5,Music,Urban,Hip_Hop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,52.0,70.0,2026-05-21
evt_00510,Urban_Hip_Hop_Valencia_6,Music,Urban,Hip_Hop,Valencia,valencia_ciutat_arena,Ciutat_Arena,33.0,59.0,2026-06-22
evt_00511,Urban_Hip_Hop_Valencia_7,Music,Urban,Hip_Hop,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,22.0,58.0,2026-07-17
evt_00512,Urban_Hip_Hop_Valencia_8,Music,Urban,Hip_Hop,Valencia,valencia_ciutat_arena,Ciutat_Arena,45.0,77.0,2026-08-21
evt_00513,Football_La_Liga_Valencia_1,Sports,Football,La_Liga,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,77.0,99.0,2026-01-11
evt_00514,Football_La_Liga_Valencia_2,Sports,Football,La_Liga,Valencia,valencia_ciutat_arena,Ciutat_Arena,78.0,104.0,2026-02-13
evt_00515,Football_La_Liga_Valencia_3,Sports,Football,La_Liga,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,93.0,109.0,2026-03-19
evt_00516,Football_La_Liga_Valencia_4,Sports,Football,La_Liga,Valencia,valencia_ciutat_arena,Ciutat_Arena,86.0,104.0,2026-04-20
evt_00517,Football_La_Liga_Valencia_5,Sports,Football,La_Liga,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,100.0,114.0,2026-05-22
evt_00518,Football_La_Liga_Valencia_6,Sports,Football,La_Liga,Valencia,valencia_ciutat_arena,Ciutat_Arena,90.0,124.0,2026-06-18
evt_00519,Football_La_Liga_Valencia_7,Sports,Football,La_Liga,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,82.0,96.0,2026-07-20
evt_00520,Football_La_Liga_Valencia_8,Sports,Football,La_Liga,Valencia,valencia_ciutat_arena,Ciutat_Arena,90.0,118.0,2026-08-23
evt_00521,Football_International_Friendly_Valencia_1,Sports,Football,International_Friendly,Valencia,valencia_mediterraneo_hall,Mediterraneo_Hall,85.0,117.0,2026-01-10
evt_00522,Football_International_Friendly_Valencia_2,Sports,Football,International_Friendly,Valencia,valencia_ciutat_arena,Ciutat_Arena,87.0,117.0,2026-02-08
